TIME	OFI	DELTA_MID
09:19:00	125.0	1
09:19:10	-255.0	-1
09:19:20	320.0	2
09:19:30	-175.0	-1
09:19:40	-30.0	0
09:19:50	50.0	1
09:20:00	55.0	0
09:20:10	35.0	0
09:20:20	-75.0	-1
09:20:30	200.0	2
09:20:40	105.0	1
09:20:50	20.0	0
09:21:00	-175.0	-2
09:21:10	-35.0	0
09:21:20	325.0	4
09:21:30	-55.0	-1
09:21:40	460.0	3
09:21:50	-165.0	-1
09:22:00	315.0	2
09:22:10	415.0	2
09:22:20	-50.0	0
09:22:30	-15.0	0
09:22:40	335.0	1
09:22:50	195.0	2
09:23:00	-100.0	-1
09:23:10	-100.0	-1
09:23:20	-20.0	0
09:23:30	-290.0	-1
09:23:40	-15.0	0
09:23:50	40.0	0
09:24:00	-20.0	0
09:24:10	30.0	0
09:24:20	-140.0	-1
09:24:30	-95.0	0
09:24:40	0.0	0
09:24:50	50.0	0
09:25:00	-100.0	-1
09:25:10	155.0	1
09:25:20	-30.0	0
09:25:30	15.0	0
09:25:40	125.0	1
09:25:50	155.0	1
09:26:00	95.0	0
09:26:10	45.0	0
09:26:20	365.0	1
09:26:30	210.0	1
09:26:40	30.0	1
09:26:50	-185.0	-2
09:27:00	285.0	2
09:27:10	175.0	1
09:27:20	310.0	1
09:27:30	-270.0	-2
09:27:40	55.0	0
09:27:50	85.0	1
09:28:00	-110.0	-1
09:28:10	295.0	2
09:28:20	-180.0	-1
09:28:30	-5.0	0
09:28:40	15.0	0
09:28:50	-95.0	-1
09:29:00	-85.0	-1
09:29:10	85.0	1
09:29:20	-115.0	-1
09:29:30	-25.0	0
09:29:40	-255.0	-1
09:29:50	-205.0	-1
09:30:00	165.0	1
09:30:10	-70.0	0
09:30:20	10.0	0
09:30:30	60.0	0
09:30:40	0.0	0
09:30:50	10.0	0
09:31:00	100.0	1
09:31:10	45.0	0
09:31:20	160.0	1
09:31:30	50.0	0
09:31:40	330.0	2
09:31:50	175.0	1
09:32:00	660.0	3
09:32:10	-260.0	-2
09:32:20	-80.0	0
09:32:30	290.0	1
09:32:40	20.0	0
09:32:50	195.0	1
09:33:00	-45.0	-1
09:33:10	-345.0	-3
09:33:20	-30.0	0
09:33:30	280.0	2
09:33:40	-25.0	-1
09:33:50	-15.0	0
09:34:00	0.0	0
09:34:10	-100.0	-1
09:34:20	-150.0	0
09:34:30	25.0	0
09:34:40	85.0	1
09:34:50	-50.0	0
09:35:00	-275.0	-1
09:35:10	-10.0	0
09:35:20	-5.0	0
09:35:30	-240.0	-2
09:35:40	5.0	0
09:35:50	45.0	1
09:36:00	-155.0	-2
09:36:10	55.0	1
09:36:20	335.0	3
09:36:30	210.0	2
09:36:40	215.0	1
09:36:50	-260.0	0
09:37:00	-30.0	-1
09:37:10	-80.0	-1
09:37:20	-65.0	0
09:37:30	100.0	1
09:37:40	15.0	0
09:37:50	25.0	0
09:38:00	20.0	0
09:38:10	5.0	0
09:38:20	-115.0	0
09:38:30	-205.0	-3
09:38:40	180.0	1
09:38:50	80.0	0
09:39:00	105.0	2
09:39:10	35.0	0
09:39:20	0.0	0
09:39:30	15.0	0
09:39:40	30.0	1
09:39:50	95.0	0
09:40:00	170.0	1
09:40:10	125.0	1
09:40:20	-100.0	-1
09:40:30	370.0	2
09:40:40	320.0	1
09:40:50	40.0	0
09:41:00	20.0	0
09:41:10	-10.0	0
09:41:20	-135.0	0
09:41:30	65.0	0
09:41:40	-15.0	0
09:41:50	65.0	1
09:42:00	15.0	0
09:42:10	0.0	0
09:42:20	-50.0	-1
09:42:30	305.0	3
09:42:40	175.0	1
09:42:50	-90.0	-1
09:43:00	530.0	2
09:43:10	135.0	0
09:43:20	-95.0	0
09:43:30	-95.0	0
09:43:40	5.0	0
09:43:50	-10.0	0
09:44:00	15.0	0
09:44:10	5.0	0
09:44:20	45.0	1
09:44:30	-35.0	0
09:44:40	70.0	0
09:44:50	-225.0	-1
09:45:00	-75.0	0
09:45:10	-100.0	0
09:45:20	-55.0	0
09:45:30	90.0	1
09:45:40	-65.0	-1
09:45:50	90.0	1
09:46:00	95.0	0
09:46:10	-5.0	0
09:46:20	160.0	1
09:46:30	55.0	1
09:46:40	-170.0	-2
09:46:50	-210.0	-1
09:47:00	280.0	2
09:47:10	-115.0	-1
09:47:20	-10.0	0
09:47:30	-45.0	0
09:47:40	-165.0	-2
09:47:50	0.0	0
09:48:00	-205.0	-1
09:48:10	65.0	0
09:48:20	-330.0	-3
09:48:30	120.0	1
09:48:40	55.0	0
09:48:50	0.0	0
09:49:00	-80.0	0
09:49:10	-180.0	-1
09:49:20	30.0	0
09:49:30	60.0	1
09:49:40	-50.0	0
09:49:50	90.0	0
09:50:00	60.0	0
09:50:10	395.0	4
09:50:20	65.0	1
09:50:30	-175.0	-1
09:50:40	75.0	0
09:50:50	-110.0	0
09:51:00	-20.0	0
09:51:10	15.0	0
09:51:20	-85.0	-1
09:51:30	-275.0	-2
09:51:40	-80.0	0
09:51:50	0.0	0
09:52:00	-50.0	0
09:52:10	235.0	2
09:52:20	-165.0	-1
09:52:30	160.0	1
09:52:40	25.0	0
09:52:50	120.0	1
09:53:00	-10.0	0
09:53:10	-10.0	0
09:53:20	255.0	2
09:53:30	35.0	0
09:53:40	-95.0	-1
09:53:50	430.0	3
09:54:00	215.0	0
09:54:10	-15.0	0
09:54:20	5.0	0
09:54:30	-340.0	-2
09:54:40	-95.0	0
09:54:50	-200.0	-1
09:55:00	400.0	2
09:55:10	150.0	1
09:55:20	-235.0	-2
09:55:30	20.0	0
09:55:40	40.0	0
09:55:50	-105.0	-1
09:56:00	10.0	0
09:56:10	55.0	0
09:56:20	90.0	1
09:56:30	20.0	0
09:56:40	-5.0	0
09:56:50	-15.0	0
09:57:00	0.0	0
09:57:10	10.0	0
09:57:20	-110.0	0
09:57:30	85.0	1
09:57:40	60.0	0
09:57:50	-30.0	0
09:58:00	-60.0	-1
09:58:10	10.0	0
09:58:20	-15.0	0
09:58:30	-135.0	0
09:58:40	-55.0	0
09:58:50	65.0	0
09:59:00	105.0	0
09:59:10	-75.0	-1
09:59:20	-80.0	0
09:59:30	70.0	0
09:59:40	85.0	1
09:59:50	-25.0	0
10:00:00	-145.0	-1
10:00:10	-85.0	-1
10:00:20	125.0	1
10:00:30	-190.0	-1
10:00:40	95.0	1
10:00:50	15.0	0
10:01:00	35.0	0
10:01:10	10.0	0
10:01:20	-15.0	0
10:01:30	-110.0	0
10:01:40	-45.0	0
10:01:50	-120.0	-1
10:02:00	-165.0	-1
10:02:10	-50.0	0
10:02:20	80.0	1
10:02:30	165.0	1
10:02:40	130.0	1
10:02:50	-115.0	0
10:03:00	25.0	0
10:03:10	55.0	0
10:03:20	130.0	0
10:03:30	-760.0	-4
10:03:40	15.0	0
10:03:50	160.0	1
10:04:00	-135.0	-1
10:04:10	195.0	1
10:04:20	110.0	0
10:04:30	-25.0	0
10:04:40	145.0	1
10:04:50	325.0	2
10:05:00	170.0	0
10:05:10	370.0	1
10:05:20	330.0	1
10:05:30	-175.0	-1
10:05:40	130.0	1
10:05:50	335.0	2
10:06:00	230.0	0
10:06:10	640.0	3
10:06:20	40.0	0
10:06:30	-95.0	0
10:06:40	-50.0	0
10:06:50	-110.0	-1
10:07:00	15.0	0
10:07:10	-165.0	-1
10:07:20	5.0	0
10:07:30	115.0	1
10:07:40	35.0	0
10:07:50	-50.0	0
10:08:00	460.0	2
10:08:10	585.0	3
10:08:20	-100.0	-2
10:08:30	-285.0	-1
10:08:40	40.0	0
10:08:50	-5.0	0
10:09:00	-25.0	0
10:09:10	-10.0	-1
10:09:20	-10.0	0
10:09:30	-5.0	0
10:09:40	5.0	0
10:09:50	-180.0	-1
10:10:00	20.0	0
10:10:10	-50.0	0
10:10:20	125.0	1
10:10:30	-45.0	0
10:10:40	45.0	0
10:10:50	335.0	3
10:11:00	-75.0	-1
10:11:10	-250.0	-1
10:11:20	-260.0	-2
10:11:30	-115.0	0
10:11:40	775.0	3
10:11:50	-80.0	0
10:12:00	220.0	1
10:12:10	-20.0	0
10:12:20	-110.0	0
10:12:30	105.0	0
10:12:40	275.0	1
10:12:50	-40.0	0
10:13:00	-60.0	0
10:13:10	75.0	0
10:13:20	135.0	1
10:13:30	15.0	0
10:13:40	-110.0	-1
10:13:50	-190.0	-1
10:14:00	-45.0	0
10:14:10	95.0	0
10:14:20	0.0	0
10:14:30	-130.0	-1
10:14:40	0.0	0
10:14:50	-10.0	0
10:15:00	-235.0	-1
10:15:10	-215.0	-1
10:15:20	15.0	0
10:15:30	80.0	0
10:15:40	90.0	1
10:15:50	-260.0	-2
10:16:00	75.0	1
10:16:10	-140.0	-1
10:16:20	-455.0	-2
10:16:30	10.0	0
10:16:40	100.0	0
10:16:50	-60.0	0
10:17:00	-470.0	-3
10:17:10	-670.0	-4
10:17:20	10.0	0
10:17:30	-130.0	-1
10:17:40	10.0	0
10:17:50	80.0	1
10:18:00	-110.0	-1
10:18:10	55.0	1
10:18:20	30.0	0
10:18:30	130.0	1
10:18:40	-35.0	0
10:18:50	-145.0	-1
10:19:00	-25.0	0
10:19:10	-350.0	-2
10:19:20	-95.0	0
10:19:30	-170.0	-1
10:19:40	-165.0	0
10:19:50	115.0	0
10:20:00	100.0	1
10:20:10	35.0	0
10:20:20	115.0	1
10:20:30	-30.0	-1
10:20:40	80.0	1
10:20:50	-135.0	-1
10:21:00	35.0	0
10:21:10	-225.0	-1
10:21:20	-325.0	-2
10:21:30	-50.0	0
10:21:40	10.0	0
10:21:50	95.0	1
10:22:00	65.0	0
10:22:10	5.0	0
10:22:20	-235.0	-1
10:22:30	30.0	0
10:22:40	-185.0	-1
10:22:50	175.0	0
10:23:00	-300.0	-1
10:23:10	-115.0	0
10:23:20	70.0	0
10:23:30	-330.0	-1
10:23:40	40.0	0
10:23:50	235.0	1
10:24:00	165.0	1
10:24:10	-70.0	0
10:24:20	70.0	0
10:24:30	-115.0	-1
10:24:40	85.0	1
10:24:50	-245.0	-2
10:25:00	165.0	2
10:25:10	120.0	1
10:25:20	-40.0	0
10:25:30	25.0	0
10:25:40	100.0	1
10:25:50	135.0	1
10:26:00	-270.0	-1
10:26:10	-115.0	-1
10:26:20	-10.0	0
10:26:30	255.0	2
10:26:40	-10.0	0
10:26:50	-60.0	-1
10:27:00	20.0	0
10:27:10	-60.0	0
10:27:20	145.0	1
10:27:30	30.0	0
10:27:40	195.0	1
10:27:50	-60.0	-1
10:28:00	-285.0	-2
10:28:10	-150.0	-1
10:28:20	75.0	1
10:28:30	-70.0	0
10:28:40	-255.0	-2
10:28:50	10.0	0
10:29:00	30.0	0
10:29:10	-145.0	-1
10:29:20	-15.0	0
10:29:30	-160.0	-1
10:29:40	60.0	0
10:29:50	90.0	1
10:30:00	140.0	1
10:30:10	105.0	1
10:30:20	440.0	2
10:30:30	40.0	0
10:30:40	-55.0	0
10:30:50	20.0	0
10:31:00	-75.0	-1
10:31:10	-150.0	-1
10:31:20	245.0	1
10:31:30	-375.0	-2
10:31:40	-265.0	-2
10:31:50	120.0	1
10:32:00	-85.0	-1
10:32:10	-10.0	0
10:32:20	5.0	0
10:32:30	-130.0	0
10:32:40	40.0	0
10:32:50	140.0	1
10:33:00	475.0	3
10:33:10	235.0	2
10:33:20	35.0	0
10:33:30	-10.0	-1
10:33:40	-105.0	-1
10:33:50	-170.0	-1
10:34:00	-90.0	0
10:34:10	295.0	2
10:34:20	-145.0	-1
10:34:30	-55.0	-1
10:34:40	45.0	1
10:34:50	130.0	1
10:35:00	-5.0	0
10:35:10	555.0	4
10:35:20	890.0	4
10:35:30	-525.0	-1
10:35:40	-320.0	-2
10:35:50	-120.0	-1
10:36:00	-15.0	0
10:36:10	-345.0	-2
10:36:20	75.0	0
10:36:30	-10.0	0
10:36:40	-210.0	-1
10:36:50	-170.0	-1
10:37:00	-170.0	-1
10:37:10	-70.0	0
10:37:20	-25.0	0
10:37:30	-30.0	0
10:37:40	-495.0	-3
10:37:50	-535.0	-4
10:38:00	-45.0	0
10:38:10	40.0	0
10:38:20	320.0	2
10:38:30	205.0	2
10:38:40	-115.0	-1
10:38:50	-45.0	0
10:39:00	-125.0	-1
10:39:10	-220.0	-1
10:39:20	-10.0	0
10:39:30	-25.0	0
10:39:40	110.0	1
10:39:50	-280.0	-2
10:40:00	-100.0	0
10:40:10	-675.0	-4
10:40:20	-30.0	0
10:40:30	-270.0	-1
10:40:40	350.0	2
10:40:50	285.0	1
10:41:00	-145.0	0
10:41:10	-80.0	-1
10:41:20	-345.0	-2
10:41:30	45.0	0
10:41:40	90.0	0
10:41:50	15.0	0
10:42:00	170.0	2
10:42:10	300.0	1
10:42:20	195.0	2
10:42:30	-410.0	-2
10:42:40	360.0	1
10:42:50	125.0	1
10:43:00	120.0	0
10:43:10	10.0	0
10:43:20	55.0	1
10:43:30	305.0	1
10:43:40	-35.0	0
10:43:50	95.0	0
10:44:00	-20.0	0
10:44:10	-305.0	-2
10:44:20	-70.0	-1
10:44:30	320.0	3
10:44:40	110.0	1
10:44:50	180.0	1
10:45:00	-125.0	-1
10:45:10	-150.0	-1
10:45:20	-30.0	0
10:45:30	345.0	2
10:45:40	-45.0	-1
10:45:50	-35.0	0
10:46:00	-25.0	0
10:46:10	-30.0	0
10:46:20	30.0	0
10:46:30	125.0	1
10:46:40	-220.0	-2
10:46:50	-135.0	-1
10:47:00	-45.0	0
10:47:10	260.0	2
10:47:20	115.0	1
10:47:30	30.0	1
10:47:40	-120.0	-1
10:47:50	260.0	2
10:48:00	-25.0	0
10:48:10	45.0	0
10:48:20	100.0	1
10:48:30	10.0	0
10:48:40	445.0	3
10:48:50	-220.0	-1
10:49:00	0.0	0
10:49:10	25.0	0
10:49:20	425.0	2
10:49:30	-135.0	-1
10:49:40	-255.0	-2
10:49:50	315.0	2
10:50:00	480.0	3
10:50:10	-250.0	-2
10:50:20	-140.0	-1
10:50:30	190.0	1
10:50:40	160.0	1
10:50:50	90.0	1
10:51:00	-65.0	0
10:51:10	15.0	0
10:51:20	650.0	5
10:51:30	-265.0	-2
10:51:40	-60.0	-1
10:51:50	-105.0	0
10:52:00	115.0	1
10:52:10	180.0	1
10:52:20	-295.0	-2
10:52:30	75.0	1
10:52:40	155.0	2
10:52:50	20.0	0
10:53:00	35.0	0
10:53:10	65.0	0
10:53:20	10.0	0
10:53:30	135.0	0
10:53:40	80.0	1
10:53:50	-70.0	0
10:54:00	335.0	2
10:54:10	260.0	1
10:54:20	-180.0	-1
10:54:30	-315.0	-2
10:54:40	125.0	1
10:54:50	-50.0	0
10:55:00	360.0	1
10:55:10	-130.0	-1
10:55:20	0.0	0
10:55:30	165.0	1
10:55:40	40.0	0
10:55:50	370.0	2
10:56:00	190.0	1
10:56:10	-35.0	0
10:56:20	-75.0	0
10:56:30	-95.0	0
10:56:40	-70.0	-1
10:56:50	80.0	1
10:57:00	75.0	0
10:57:10	-100.0	0
10:57:20	-65.0	-1
10:57:30	-160.0	-1
10:57:40	135.0	1
10:57:50	5.0	0
10:58:00	135.0	1
10:58:10	-140.0	-1
10:58:20	280.0	2
10:58:30	160.0	0
10:58:40	-160.0	-1
10:58:50	-45.0	-1
10:59:00	75.0	1
10:59:10	205.0	2
10:59:20	50.0	0
10:59:30	145.0	1
10:59:40	-60.0	-1
10:59:50	1120.0	3
11:00:00	-175.0	0
11:00:10	15.0	0
11:00:20	-25.0	0
11:00:30	-240.0	0
11:00:40	280.0	0
11:00:50	15.0	0
11:01:00	185.0	2
11:01:10	-100.0	-1
11:01:20	115.0	1
11:01:30	-160.0	-1
11:01:40	145.0	0
11:01:50	85.0	0
11:02:00	40.0	0
11:02:10	-40.0	0
11:02:20	-230.0	0
11:02:30	75.0	0
11:02:40	215.0	1
11:02:50	-60.0	0
11:03:00	-15.0	0
11:03:10	75.0	0
11:03:20	-375.0	-2
11:03:30	180.0	1
11:03:40	-25.0	0
11:03:50	-20.0	0
11:04:00	-165.0	0
11:04:10	-20.0	0
11:04:20	190.0	1
11:04:30	-355.0	-1
11:04:40	-205.0	-1
11:04:50	-280.0	-1
11:05:00	70.0	0
11:05:10	110.0	1
11:05:20	10.0	-1
11:05:30	-800.0	-3
11:05:40	35.0	0
11:05:50	220.0	0
11:06:00	80.0	0
11:06:10	-195.0	-1
11:06:20	-120.0	-1
11:06:30	-330.0	-2
11:06:40	15.0	0
11:06:50	-225.0	-1
11:07:00	200.0	1
11:07:10	-40.0	-1
11:07:20	-420.0	-2
11:07:30	65.0	0
11:07:40	135.0	1
11:07:50	-80.0	0
11:08:00	60.0	0
11:08:10	20.0	0
11:08:20	50.0	0
11:08:30	-85.0	0
11:08:40	70.0	0
11:08:50	65.0	0
11:09:00	105.0	1
11:09:10	-55.0	0
11:09:20	-35.0	0
11:09:30	35.0	0
11:09:40	60.0	0
11:09:50	325.0	3
11:10:00	50.0	0
11:10:10	210.0	1
11:10:20	225.0	2
11:10:30	-120.0	0
11:10:40	235.0	1
11:10:50	450.0	2
11:11:00	650.0	2
11:11:10	-50.0	1
11:11:20	-350.0	-3
11:11:30	-150.0	-1
11:11:40	420.0	3
11:11:50	-220.0	-1
11:12:00	270.0	1
11:12:10	-145.0	-1
11:12:20	20.0	0
11:12:30	300.0	2
11:12:40	170.0	1
11:12:50	-225.0	-2
11:13:00	395.0	2
11:13:10	520.0	2
11:13:20	-90.0	-1
11:13:30	200.0	1
11:13:40	-260.0	-1
11:13:50	-280.0	-2
11:14:00	155.0	1
11:14:10	180.0	1
11:14:20	135.0	0
11:14:30	65.0	0
11:14:40	105.0	0
11:14:50	-125.0	-1
11:15:00	95.0	1
11:15:10	-60.0	1
11:15:20	-25.0	0
11:15:30	-255.0	-2
11:15:40	120.0	0
11:15:50	0.0	0
11:16:00	125.0	1
11:16:10	-460.0	-4
11:16:20	55.0	0
11:16:30	-40.0	0
11:16:40	-35.0	0
11:16:50	-170.0	-1
11:17:00	20.0	0
11:17:10	-45.0	0
11:17:20	-20.0	0
11:17:30	60.0	0
11:17:40	-50.0	0
11:17:50	-5.0	0
11:18:00	60.0	0
11:18:10	-60.0	0
11:18:20	-110.0	0
11:18:30	0.0	0
11:18:40	15.0	0
11:18:50	-10.0	0
11:19:00	140.0	1
11:19:10	110.0	2
11:19:20	-90.0	-1
11:19:30	115.0	1
11:19:40	-70.0	1
11:19:50	-185.0	-2
11:20:00	1055.0	4
11:20:10	125.0	1
11:20:20	315.0	3
11:20:30	15.0	0
11:20:40	245.0	2
11:20:50	290.0	2
11:21:00	115.0	0
11:21:10	15.0	0
11:21:20	-5.0	0
11:21:30	-125.0	-1
11:21:40	-35.0	0
11:21:50	135.0	1
11:22:00	-5.0	0
11:22:10	130.0	0
11:22:20	-210.0	-1
11:22:30	-255.0	-1
11:22:40	105.0	0
11:22:50	80.0	0
11:23:00	-30.0	0
11:23:10	235.0	2
11:23:20	-240.0	-2
11:23:30	-70.0	0
11:23:40	100.0	1
11:23:50	-80.0	-1
11:24:00	65.0	0
11:24:10	-125.0	-1
11:24:20	-90.0	0
11:24:30	15.0	0
11:24:40	55.0	0
11:24:50	-15.0	0
11:25:00	160.0	1
11:25:10	-70.0	-1
11:25:20	45.0	0
11:25:30	-330.0	-2
11:25:40	55.0	0
11:25:50	-30.0	0
11:26:00	-5.0	0
11:26:10	-230.0	-1
11:26:20	-255.0	-2
11:26:30	-265.0	-2
11:26:40	55.0	0
11:26:50	125.0	0
11:27:00	85.0	1
11:27:10	-325.0	-3
11:27:20	30.0	0
11:27:30	-30.0	0
11:27:40	180.0	2
11:27:50	-100.0	0
11:28:00	165.0	1
11:28:10	655.0	5
11:28:20	-400.0	-2
11:28:30	-195.0	-1
11:28:40	135.0	0
11:28:50	-215.0	-1
11:29:00	-275.0	-2
11:29:10	-125.0	-1
11:29:20	130.0	1
11:29:30	-95.0	-1
11:29:40	-150.0	-1
11:29:50	-205.0	-2
11:30:00	175.0	2
11:30:10	-100.0	-1
11:30:20	-110.0	0
11:30:30	80.0	1
11:30:40	305.0	2
11:30:50	110.0	1
11:31:00	65.0	0
11:31:10	-180.0	-1
11:31:20	300.0	3
11:31:30	-275.0	-2
11:31:40	170.0	2
11:31:50	-65.0	0
11:32:00	-260.0	-2
11:32:10	-55.0	0
11:32:20	110.0	1
11:32:30	-240.0	-2
11:32:40	-390.0	-3
11:32:50	-235.0	-1
11:33:00	100.0	1
11:33:10	345.0	2
11:33:20	55.0	1
11:33:30	-170.0	-2
11:33:40	-350.0	-3
11:33:50	-80.0	0
11:34:00	185.0	1
11:34:10	-35.0	0
11:34:20	40.0	0
11:34:30	-480.0	-3
11:34:40	-15.0	0
11:34:50	10.0	-1
11:35:00	40.0	0
11:35:10	170.0	1
11:35:20	-90.0	0
11:35:30	-145.0	-2
11:35:40	135.0	1
11:35:50	-90.0	-1
11:36:00	60.0	0
11:36:10	80.0	1
11:36:20	220.0	2
11:36:30	195.0	1
11:36:40	-235.0	-1
11:36:50	-210.0	-1
11:37:00	145.0	1
11:37:10	30.0	0
11:37:20	-35.0	0
11:37:30	65.0	0
11:37:40	135.0	2
11:37:50	-140.0	-2
11:38:00	80.0	1
11:38:10	275.0	2
11:38:20	155.0	1
11:38:30	75.0	1
11:38:40	535.0	3
11:38:50	-55.0	0
11:39:00	450.0	3
11:39:10	-95.0	0
11:39:20	265.0	2
11:39:30	-25.0	0
11:39:40	-405.0	-1
11:39:50	-255.0	-1
11:40:00	-300.0	-1
11:40:10	-10.0	0
11:40:20	-35.0	0
11:40:30	245.0	2
11:40:40	680.0	4
11:40:50	-320.0	-2
11:41:00	-515.0	-2
11:41:10	180.0	2
11:41:20	-170.0	-1
11:41:30	-150.0	0
11:41:40	-280.0	-1
11:41:50	150.0	1
11:42:00	-50.0	0
11:42:10	50.0	0
11:42:20	235.0	2
11:42:30	485.0	3
11:42:40	-420.0	-2
11:42:50	-630.0	-1
11:43:00	-135.0	0
11:43:10	30.0	0
11:43:20	-45.0	0
11:43:30	-105.0	0
11:43:40	-75.0	0
11:43:50	-125.0	0
11:44:00	-145.0	0
11:44:10	70.0	1
11:44:20	-325.0	-2
11:44:30	150.0	2
11:44:40	-15.0	0
11:44:50	-240.0	-2
11:45:00	35.0	1
11:45:10	85.0	1
11:45:20	-455.0	-3
11:45:30	-395.0	-2
11:45:40	145.0	1
11:45:50	-295.0	-2
11:46:00	-55.0	0
11:46:10	50.0	0
11:46:20	-20.0	0
11:46:30	-40.0	0
11:46:40	-350.0	-2
11:46:50	-105.0	-1
11:47:00	-40.0	0
11:47:10	-15.0	0
11:47:20	135.0	1
11:47:30	-210.0	-1
11:47:40	-215.0	-2
11:47:50	-130.0	-1
11:48:00	-65.0	0
11:48:10	165.0	1
11:48:20	-155.0	-1
11:48:30	-245.0	-2
11:48:40	-235.0	-1
11:48:50	45.0	0
11:49:00	0.0	0
11:49:10	-80.0	0
11:49:20	105.0	1
11:49:30	500.0	1
11:49:40	280.0	4
11:49:50	325.0	2
11:50:00	95.0	1
11:50:10	-160.0	-1
11:50:20	50.0	0
11:50:30	-60.0	0
11:50:40	35.0	0
11:50:50	-55.0	0
11:51:00	80.0	0
11:51:10	190.0	1
11:51:20	220.0	2
11:51:30	-80.0	-1
11:51:40	-395.0	-3
11:51:50	285.0	2
11:52:00	95.0	1
11:52:10	-130.0	-1
11:52:20	-30.0	0
11:52:30	-110.0	-1
11:52:40	-50.0	0
11:52:50	115.0	1
11:53:00	145.0	1
11:53:10	5.0	0
11:53:20	-30.0	0
11:53:30	105.0	1
11:53:40	60.0	1
11:53:50	115.0	1
11:54:00	35.0	0
11:54:10	65.0	0
11:54:20	70.0	0
11:54:30	-155.0	-2
11:54:40	195.0	2
11:54:50	-105.0	-1
11:55:00	5.0	0
11:55:10	-260.0	-2
11:55:20	-85.0	0
11:55:30	-55.0	-1
11:55:40	100.0	1
11:55:50	-215.0	-2
11:56:00	425.0	4
11:56:10	5.0	0
11:56:20	-90.0	-1
11:56:30	75.0	0
11:56:40	-215.0	-1
11:56:50	30.0	0
11:57:00	55.0	0
11:57:10	10.0	0
11:57:20	105.0	1
11:57:30	385.0	1
11:57:40	160.0	0
11:57:50	0.0	0
11:58:00	100.0	1
11:58:10	-65.0	-1
11:58:20	345.0	2
11:58:30	-20.0	0
11:58:40	510.0	3
11:58:50	-330.0	-1
11:59:00	195.0	1
11:59:10	145.0	1
11:59:20	45.0	0
11:59:30	-90.0	-1
11:59:40	155.0	0
11:59:50	-115.0	0
12:00:00	250.0	1
12:00:10	0.0	0
12:00:20	145.0	1
12:00:30	5.0	0
12:00:40	195.0	1
12:00:50	-375.0	-2
12:01:00	-5.0	0
12:01:10	-30.0	0
12:01:20	55.0	0
12:01:30	30.0	0
12:01:40	30.0	0
12:01:50	0.0	0
12:02:00	285.0	1
12:02:10	245.0	0
12:02:20	-405.0	-2
12:02:30	-180.0	0
12:02:40	130.0	0
12:02:50	45.0	0
12:03:00	5.0	0
12:03:10	-415.0	-2
12:03:20	-65.0	0
12:03:30	-10.0	0
12:03:40	5.0	0
12:03:50	-30.0	0
12:04:00	305.0	2
12:04:10	-260.0	-2
12:04:20	95.0	1
12:04:30	-55.0	0
12:04:40	170.0	1
12:04:50	155.0	1
12:05:00	95.0	1
12:05:10	40.0	0
12:05:20	60.0	0
12:05:30	-45.0	0
12:05:40	-245.0	-2
12:05:50	-35.0	0
12:06:00	140.0	1
12:06:10	185.0	1
12:06:20	-45.0	-1
12:06:30	205.0	1
12:06:40	30.0	0
12:06:50	70.0	0
12:07:00	230.0	1
12:07:10	145.0	0
12:07:20	-185.0	-1
12:07:30	-70.0	-1
12:07:40	-35.0	0
12:07:50	-40.0	0
12:08:00	30.0	0
12:08:10	-20.0	0
12:08:20	160.0	1
12:08:30	-270.0	-2
12:08:40	110.0	0
12:08:50	470.0	2
12:09:00	-35.0	0
12:09:10	25.0	0
12:09:20	-220.0	-1
12:09:30	45.0	0
12:09:40	0.0	0
12:09:50	35.0	0
12:10:00	5.0	0
12:10:10	-20.0	0
12:10:20	-25.0	0
12:10:30	-85.0	0
12:10:40	-15.0	0
12:10:50	125.0	1
12:11:00	65.0	0
12:11:10	250.0	1
12:11:20	475.0	1
12:11:30	635.0	2
12:11:40	370.0	2
12:11:50	460.0	2
12:12:00	-95.0	0
12:12:10	150.0	1
12:12:20	-110.0	0
12:12:30	140.0	0
12:12:40	10.0	-1
12:12:50	-110.0	0
12:13:00	-110.0	0
12:13:10	0.0	0
12:13:20	0.0	0
12:13:30	255.0	1
12:13:40	55.0	0
12:13:50	-135.0	-1
12:14:00	80.0	0
12:14:10	55.0	0
12:14:20	35.0	0
12:14:30	620.0	3
12:14:40	115.0	1
12:14:50	410.0	1
12:15:00	-130.0	-1
12:15:10	495.0	3
12:15:20	330.0	-1
12:15:30	-210.0	0
12:15:40	225.0	1
12:15:50	-65.0	-1
12:16:00	-75.0	0
12:16:10	95.0	0
12:16:20	-365.0	-1
12:16:30	-90.0	-1
12:16:40	150.0	1
12:16:50	350.0	1
12:17:00	-220.0	-2
12:17:10	-55.0	0
12:17:20	100.0	0
12:17:30	-405.0	-2
12:17:40	-25.0	-1
12:17:50	-70.0	0
12:18:00	280.0	1
12:18:10	365.0	2
12:18:20	-305.0	-2
12:18:30	110.0	0
12:18:40	390.0	3
12:18:50	295.0	2
12:19:00	835.0	4
12:19:10	410.0	1
12:19:20	305.0	1
12:19:30	-490.0	-3
12:19:40	200.0	1
12:19:50	95.0	1
12:20:00	-270.0	-2
12:20:10	-830.0	-3
12:20:20	250.0	0
12:20:30	-130.0	0
12:20:40	-5.0	0
12:20:50	85.0	0
12:21:00	-190.0	-1
12:21:10	5.0	0
12:21:20	20.0	0
12:21:30	-145.0	-1
12:21:40	-115.0	0
12:21:50	-135.0	-1
